id,category_id,name,slug,short_description,long_description,logo,official_website,documentation,github,pricing_model,free_tier,open_source,popularity_score,featured,status,created_at,updated_at,normalized_name,community_rating,stack2set_rating,monthly_cost,enterprise_pricing,learning_curve,speed,scalability,reliability,security,compliance,integrations,apis,sdks,ai_features,languages,compatibility,pros,cons,best_use_cases,ai_summary,ai_suggested,source,last_synced_at
3fd928ae-4fae-45ad-9435-88977b2e81dd,ffa7e089-641e-43fe-a52f-f84bfc308c55,PlanetScale,planetscale,MySQL-compatible serverless database with Git-like branching.,PlanetScale is a MySQL-compatible serverless database with branch-based development workflows and automatic scaling.,,https://planetscale.com,https://planetscale.com/docs,,subscription,false,false,82,false,active,2026-08-06 17:54:21.707682+00,2026-08-07 09:56:54.870878+00,planetscale,4.7,4.9,30,Custom enterprise plans available,2,5,5,5,true,"[""SOC 2"",""GDPR""]","[""SQL"",""Serverless"",""MySQL""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Clear and transparent pricing model"",""Production-grade managed service with vendor support"",""Strong fit for sql"",""Strong fit for serverless""]","[""Paid tier adds ~$30/mo per project"",""Specialized feature set focused on git-like branching""]","[""Git-like branching"",""MySQL compatible"",""Automatic scaling""]",PlanetScale is a MySQL-compatible serverless database with branch-based development workflows and automatic scaling.,false,seed,2026-08-07 09:56:46.003+00
3feef2af-9d67-4db1-afd2-5cfdb54993c5,c8764c65-c730-481b-b856-c87c1bb860a4,MinIO,minio,"High-performance, S3 compatible object storage system built for private clouds.",Allows running private object storage on-premise for localized caching during heavy ingestion workflows.,,https://min.io,https://min.io/docs/minio/linux/index.html,,freemium,false,false,40,false,active,2026-08-06 18:01:44.031939+00,2026-08-07 10:02:59.63205+00,minio,4.2,4.4,20,Custom enterprise plans available,3,4,4,4,true,"[""SOC 2"",""GDPR""]",[],"[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Clear and transparent pricing model"",""Production-grade managed service with vendor support""]","[""Paid tier adds ~$20/mo per project""]",[],"High-performance, S3 compatible object storage system built for private clouds.",false,legacy,2026-08-07 10:02:58.391+00
40b169a4-ce2d-4f08-b937-5a0395faadca,fc154309-ff8f-4bf1-b119-4360831c9f2c,DeepL,deepl,High-quality translation API with natural results.,DeepL is known for producing the most natural-sounding translations with a developer API and document support.,,https://www.deepl.com,https://developers.deepl.com,DeepLcom/deepl-node,freemium,true,false,88,false,active,2026-08-06 17:57:53.522769+00,2026-08-07 09:57:18.645363+00,deepl,4.8,5.0,20,Custom enterprise plans available,1,5,5,5,true,"[""SOC 2"",""GDPR""]","[""Translation"",""High quality"",""API""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Production-grade managed service with vendor support"",""Strong fit for translation"",""Strong fit for high quality""]","[""Paid tier adds ~$20/mo per project"",""Specialized feature set focused on high quality""]","[""High quality"",""Document translation"",""Glossary""]",DeepL is known for producing the most natural-sounding translations with a developer API and document support.,false,seed,2026-08-07 09:56:46.003+00
40cedc61-b310-4392-b284-603a3fd64977,28a2426e-22c0-4fc9-83ad-94f4ffa81a30,Hetzner,hetzner,"High-performance, low-cost European cloud and dedicated servers.","Hetzner provides powerful dedicated servers and cloud instances at some of the lowest prices, popular in Europe.",,https://www.hetzner.com,https://docs.hetzner.com,,usage-based,false,false,84,false,active,2026-08-06 17:54:50.694653+00,2026-08-07 09:56:57.041568+00,hetzner,4.8,5.0,50,Custom enterprise plans available,2,5,5,5,true,"[""SOC 2"",""GDPR""]","[""VPS"",""Bare metal"",""Affordable""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Clear and transparent pricing model"",""Production-grade managed service with vendor support"",""Strong fit for vps"",""Strong fit for bare metal""]","[""Paid tier adds ~$50/mo per project"",""Specialized feature set focused on dedicated servers""]","[""Dedicated servers"",""Cloud instances"",""Storage boxes""]","Hetzner provides powerful dedicated servers and cloud instances at some of the lowest prices, popular in Europe.",false,seed,2026-08-07 09:56:46.003+00
41123053-3476-47d9-b574-2183618ac88a,a4c7bb31-253c-4480-97ff-ec82718317eb,Edgio (formerly Verizon Digital Media),verizon-media-cdn,High-performance edge network optimized for streaming media and large file downloads.,Specialized in high-throughput video streaming delivery and media optimization workflows.,,https://www.edg.io,https://docs.edg.io,,freemium,false,false,40,false,active,2026-08-06 18:02:56.186966+00,2026-08-07 10:03:05.746441+00,edgioformerlyverizondigitalmedia,4.2,4.4,20,Custom enterprise plans available,3,4,4,4,true,"[""SOC 2"",""GDPR""]",[],"[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Clear and transparent pricing model"",""Production-grade managed service with vendor support""]","[""Paid tier adds ~$20/mo per project""]",[],High-performance edge network optimized for streaming media and large file downloads.,false,legacy,2026-08-07 10:02:58.011+00
41b578f3-f61e-4675-b72f-3c0e01b02187,ac238280-4410-4117-a322-fbb734785893,Go (Golang),golang,"An open-source programming language that makes it easy to build simple, reliable, and efficient software.",Provides phenomenal concurrency performance for backend media routing and high-throughput microservices.,,https://go.dev,https://go.dev/doc,,freemium,false,false,80,false,active,2026-08-06 18:02:40.531403+00,2026-08-07 10:03:02.276376+00,gogolang,4.7,4.9,20,Custom enterprise plans available,2,5,5,5,true,"[""SOC 2"",""GDPR""]",[],"[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Clear and transparent pricing model"",""Production-grade managed service with vendor support""]","[""Paid tier adds ~$20/mo per project""]",[],"An open-source programming language that makes it easy to build simple, reliable, and efficient software.",false,legacy,2026-08-07 10:02:58.011+00
421ffbf7-0175-4faa-b9bf-de3f7e74ea7e,ac238280-4410-4117-a322-fbb734785893,NestJS,nestjs,"Progressive, opinionated Node.js framework with TypeScript first.","NestJS provides an enterprise-grade architecture for Node.js with dependency injection, modularity, and decorators, built on top of Express or Fastify.",,https://nestjs.com,https://docs.nestjs.com,nestjs/nest,open-source,true,true,87,false,active,2026-08-06 17:53:45.271445+00,2026-08-07 09:56:48.458525+00,nestjs,4.8,5.0,0,Self-hosted / source available,2,5,4,5,true,"[""SOC 2"",""GDPR""]","[""TypeScript"",""Node.js"",""Framework""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Fully open source with an active community"",""Strong fit for typescript"",""Strong fit for node.js""]","[""Advanced enterprise features may require a paid plan"",""Specialized feature set focused on dependency injection""]","[""Dependency injection"",""Modular architecture"",""TypeScript first""]","NestJS provides an enterprise-grade architecture for Node.js with dependency injection, modularity, and decorators, built on top of Express or Fastify.",false,seed,2026-08-07 09:56:46.003+00
429a696f-fea5-4995-9d8b-32fe49b441a3,797db231-919c-491a-9dc9-7b159e8f67f6,OpenTofu,opentofu,"Open-source fork of Terraform, Linux Foundation governed.","OpenTofu is an open-source, Linux Foundation-governed alternative to Terraform for infrastructure as code.",,https://opentofu.org,https://opentofu.org/docs,opentofu/opentofu,open-source,true,true,82,false,active,2026-08-06 17:59:38.794648+00,2026-08-07 09:57:28.513932+00,opentofu,4.7,5.0,0,Self-hosted / source available,2,5,4,5,true,"[""SOC 2"",""GDPR""]","[""IaC"",""Open source"",""Provisioning""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Fully open source with an active community"",""Strong fit for iac"",""Strong fit for open source""]","[""Advanced enterprise features may require a paid plan"",""Specialized feature set focused on terraform compatible""]","[""Terraform compatible"",""Open source"",""Community driven""]","OpenTofu is an open-source, Linux Foundation-governed alternative to Terraform for infrastructure as code.",false,seed,2026-08-07 09:56:46.003+00
433e2a49-3721-4fc2-8734-ef6960691438,b9d69643-a387-48a8-84f6-7c801f2989f3,Amazon SES,amazon-ses,"Low-cost, highly scalable transactional email from AWS.","Amazon Simple Email Service sends large volumes of email at very low cost, integrated with the AWS ecosystem.",,https://aws.amazon.com/ses,https://docs.aws.amazon.com/ses,,usage-based,true,false,83,false,active,2026-08-06 17:55:37.005504+00,2026-08-07 09:57:01.432541+00,amazonses,4.8,5.0,50,Custom enterprise plans available,2,5,5,5,true,"[""SOC 2"",""GDPR""]","[""Transactional"",""AWS"",""High volume""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Production-grade managed service with vendor support"",""Strong fit for transactional"",""Strong fit for aws""]","[""Paid tier adds ~$50/mo per project"",""Specialized feature set focused on low cost""]","[""Low cost"",""High volume"",""Reputation dashboard""]","Amazon Simple Email Service sends large volumes of email at very low cost, integrated with the AWS ecosystem.",false,seed,2026-08-07 09:56:46.003+00
4427f92a-02a6-4b8b-878d-1a2e5dab1764,91d19c03-6a5d-4d3f-8aba-65034acbce0b,Mistral,mistral,Open-weight LLMs with strong performance per dollar.,Mistral offers efficient open-weight models and a hosted API with competitive pricing.,,https://mistral.ai,https://docs.mistral.ai,mistralai/client-python,usage-based,true,true,85,false,active,2026-08-06 17:57:16.427377+00,2026-08-07 09:57:10.051019+00,mistral,4.8,5.0,50,Custom enterprise plans available,2,5,4,5,true,"[""SOC 2"",""GDPR""]","[""LLM"",""Open source"",""Efficient""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Fully open source with an active community"",""Strong fit for llm"",""Strong fit for open source""]","[""Paid tier adds ~$50/mo per project"",""Specialized feature set focused on open-weight models""]","[""Open-weight models"",""Chat API"",""Function calling""]",Mistral offers efficient open-weight models and a hosted API with competitive pricing.,false,seed,2026-08-07 09:56:46.003+00
4493acad-fc8d-42ab-b38f-7706a1ace2c1,c86a6306-8a19-4358-a1c8-583793ae7f33,Zitadel,zitadel,Cloud-native identity and access management with audit trails and multi-tenancy.,"Modern cloud-native architecture designed for high scalability, immutable audit logs, and strong cryptographic verification.",,https://zitadel.com,https://zitadel.com/docs,,freemium,false,false,50,false,active,2026-08-06 18:01:53.541491+00,2026-08-07 10:03:01.261452+00,zitadel,4.3,4.5,20,Custom enterprise plans available,3,5,4,5,true,"[""SOC 2"",""GDPR""]",[],"[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Clear and transparent pricing model"",""Production-grade managed service with vendor support""]","[""Paid tier adds ~$20/mo per project""]",[],Cloud-native identity and access management with audit trails and multi-tenancy.,false,legacy,2026-08-07 10:02:58.011+00
45ff8512-a5ac-4212-ba73-114d04f6586c,ffa7e089-641e-43fe-a52f-f84bfc308c55,Apache Cassandra,cassandra,"An open-source, distributed, wide-column store NoSQL database.",De facto industry standard for massive write-heavy workloads like tracking user watch history at scale.,,https://cassandra.apache.org,https://cassandra.apache.org/doc/latest,,freemium,false,false,90,true,active,2026-08-06 18:02:44.760134+00,2026-08-07 10:03:02.504633+00,apachecassandra,4.9,5.0,20,Custom enterprise plans available,1,5,5,5,true,"[""SOC 2"",""GDPR""]",[],"[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Clear and transparent pricing model"",""Production-grade managed service with vendor support""]","[""Paid tier adds ~$20/mo per project""]",[],"An open-source, distributed, wide-column store NoSQL database.",false,legacy,2026-08-07 10:02:58.011+00
466843a2-b62e-4284-973a-d541eff69409,53646ae9-a71a-481b-8a5a-44fb9265ab23,OCR.space,ocr-space,Simple OCR API with free tier and batch processing.,OCR.space offers an easy-to-use OCR API supporting 25+ languages with a generous free tier.,,https://ocr.space,https://ocr.space/ocrapi,,freemium,true,false,74,false,active,2026-08-06 17:58:14.219378+00,2026-08-07 09:56:50.009457+00,ocrspace,4.6,4.8,20,Custom enterprise plans available,2,5,4,5,true,"[""SOC 2"",""GDPR""]","[""OCR"",""API"",""Free tier""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Production-grade managed service with vendor support"",""Strong fit for ocr"",""Strong fit for api""]","[""Paid tier adds ~$20/mo per project"",""Specialized feature set focused on ocr api""]","[""OCR API"",""25+ languages"",""Free tier""]",OCR.space offers an easy-to-use OCR API supporting 25+ languages with a generous free tier.,false,seed,2026-08-07 09:56:46.003+00
46b74452-7d5b-49c8-a092-6630122d8e6d,c86a6306-8a19-4358-a1c8-583793ae7f33,Clerk,clerk,"Drop-in auth components and pre-built UI for React, Next.js, and more.","Clerk provides hosted authentication with pre-built UI components, social login, MFA, and user management that integrates in minutes.",,https://clerk.com,https://clerk.com/docs,clerk/javascript,freemium,true,false,90,true,active,2026-08-06 17:53:57.663738+00,2026-08-07 09:56:49.580897+00,clerk,4.9,5.0,20,Custom enterprise plans available,1,5,5,5,true,"[""SOC 2"",""GDPR""]","[""OAuth"",""Pre-built UI"",""Session management""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Production-grade managed service with vendor support"",""Strong fit for oauth"",""Strong fit for pre-built ui""]","[""Paid tier adds ~$20/mo per project"",""Specialized feature set focused on pre-built ui""]","[""Pre-built UI"",""Social login"",""Organization management""]","Clerk provides hosted authentication with pre-built UI components, social login, MFA, and user management that integrates in minutes.",false,seed,2026-08-07 09:56:46.003+00
4710bb0d-78f6-454f-8daf-93610fa83300,c8764c65-c730-481b-b856-c87c1bb860a4,UploadThing,uploadthing,Type-safe file uploads for Next.js with zero infrastructure.,"UploadThing provides type-safe, end-to-end file uploads for Next.js with built-in auth handling and image optimization.",,https://uploadthing.com,https://docs.uploadthing.com,pingdotgg/uploadthing,freemium,true,false,78,false,active,2026-08-06 17:55:01.450469+00,2026-08-07 09:56:52.401404+00,uploadthing,4.7,4.9,20,Custom enterprise plans available,2,5,5,5,true,"[""SOC 2"",""GDPR""]","[""File upload"",""TypeScript"",""Next.js""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Production-grade managed service with vendor support"",""Strong fit for file upload"",""Strong fit for typescript""]","[""Paid tier adds ~$20/mo per project"",""Specialized feature set focused on type-safe uploads""]","[""Type-safe uploads"",""Next.js integration"",""Presigned URLs""]","UploadThing provides type-safe, end-to-end file uploads for Next.js with built-in auth handling and image optimization.",false,seed,2026-08-07 09:56:46.003+00
472c1942-5d51-4b12-9625-4169a0a220d8,ae68a899-d3a4-4482-b1f3-8e61c9c49d47,Rancher,rancher,Complete Kubernetes management platform.,"Rancher manages Kubernetes clusters anywhere — on-prem, cloud, or edge — from a single UI.",,https://www.rancher.com,https://docs.rancher.com,rancher/rancher,open-source,true,true,80,false,active,2026-08-06 17:59:56.813431+00,2026-08-07 09:57:32.393463+00,rancher,4.7,5.0,0,Self-hosted / source available,2,5,4,5,true,"[""SOC 2"",""GDPR""]","[""Kubernetes"",""Management"",""Open source""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Fully open source with an active community"",""Strong fit for kubernetes"",""Strong fit for management""]","[""Advanced enterprise features may require a paid plan"",""Specialized feature set focused on cluster management""]","[""Cluster management"",""Multi-cluster"",""UI""]","Rancher manages Kubernetes clusters anywhere — on-prem, cloud, or edge — from a single UI.",false,seed,2026-08-07 09:56:46.003+00
476cc782-1ebb-4e46-9fe5-37ca1c7e0c4a,8555d19e-4e5d-4acd-8c6e-6f4c031c1400,Weaviate,weaviate,Open-source vector database with built-in modules.,"Weaviate is an open-source vector database with hybrid search, automatic vectorization modules, and GraphQL APIs.",,https://weaviate.io,https://weaviate.io/developers/weaviate,weaviate/weaviate,freemium,true,true,82,false,active,2026-08-06 17:56:14.540076+00,2026-08-07 09:57:11.295032+00,weaviate,4.7,5.0,20,Custom enterprise plans available,2,5,4,5,true,"[""SOC 2"",""GDPR""]","[""Vector search"",""Open source"",""GraphQL""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Fully open source with an active community"",""Strong fit for vector search"",""Strong fit for open source""]","[""Paid tier adds ~$20/mo per project"",""Specialized feature set focused on hybrid search""]","[""Hybrid search"",""GraphQL"",""Vectorization modules""]","Weaviate is an open-source vector database with hybrid search, automatic vectorization modules, and GraphQL APIs.",false,seed,2026-08-07 09:56:46.003+00
4778e7da-126e-44d8-a9b6-e520d3d6e4f6,6f59e0a9-7526-496c-8109-b78e6b8a6f34,Render,render,"Deploy web services, workers, and databases from Git.","Render deploys web services, background workers, and databases from Git with blue-green deploys.",,https://render.com,https://render.com/docs,,freemium,true,false,82,false,active,2026-08-06 17:54:38.535831+00,2026-08-07 09:56:59.289875+00,render,4.7,4.9,20,Custom enterprise plans available,2,5,5,5,true,"[""SOC 2"",""GDPR""]","[""Deploy"",""Full-stack"",""Managed""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Production-grade managed service with vendor support"",""Strong fit for deploy"",""Strong fit for full-stack""]","[""Paid tier adds ~$20/mo per project"",""Specialized feature set focused on git deploys""]","[""Git deploys"",""Blue-green deploys"",""Workers""]","Render deploys web services, background workers, and databases from Git with blue-green deploys.",false,seed,2026-08-07 09:56:46.003+00
4788b55e-ce3e-4ee0-8561-2bdd341319f1,b9d69643-a387-48a8-84f6-7c801f2989f3,SendGrid,sendgrid,Email delivery and marketing platform with templates and tracking.,"SendGrid (by Twilio) offers reliable email delivery, marketing campaigns, templates, and engagement tracking.",,https://sendgrid.com,https://sendgrid.com/docs,sendgrid/sendgrid-nodejs,freemium,true,false,88,false,active,2026-08-06 17:55:30.216711+00,2026-08-07 09:57:00.906887+00,sendgrid,4.8,5.0,20,Custom enterprise plans available,1,5,5,5,true,"[""SOC 2"",""GDPR""]","[""Marketing"",""Transactional"",""Templates""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Production-grade managed service with vendor support"",""Strong fit for marketing"",""Strong fit for transactional""]","[""Paid tier adds ~$20/mo per project"",""Specialized feature set focused on transactional email""]","[""Transactional email"",""Marketing campaigns"",""Templates""]","SendGrid (by Twilio) offers reliable email delivery, marketing campaigns, templates, and engagement tracking.",false,seed,2026-08-07 09:56:46.003+00
47b8ffda-f74c-4166-bbf6-e0ead92fc67b,ac238280-4410-4117-a322-fbb734785893,PocketBase,pocketbase,"An open source Go backend in 1 file with embedded database, auth, and real-time subscriptions.",Incredible lightweight backend option for self-hosting or low-overhead infrastructure during early stages.,,https://pocketbase.io,https://pocketbase.io/docs,,freemium,false,false,50,false,active,2026-08-06 18:12:25.812696+00,2026-08-07 10:03:11.735622+00,pocketbase,4.3,4.5,20,Custom enterprise plans available,3,5,4,5,true,"[""SOC 2"",""GDPR""]",[],"[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Clear and transparent pricing model"",""Production-grade managed service with vendor support""]","[""Paid tier adds ~$20/mo per project""]",[],"An open source Go backend in 1 file with embedded database, auth, and real-time subscriptions.",false,legacy,2026-08-07 10:02:58.011+00
49385dff-3545-48ec-ab0f-8882da2f3bdc,6f59e0a9-7526-496c-8109-b78e6b8a6f34,Koyeb,koyeb,Global serverless platform with Git-driven deploys.,Koyeb is a global serverless platform that deploys from Git to edge and dedicated regions.,,https://www.koyeb.com,https://www.koyeb.com/docs,,freemium,true,false,74,false,active,2026-08-06 17:58:44.23008+00,2026-08-07 09:57:21.54046+00,koyeb,4.6,4.8,20,Custom enterprise plans available,2,5,4,5,true,"[""SOC 2"",""GDPR""]","[""Deploy"",""Serverless"",""Global""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Production-grade managed service with vendor support"",""Strong fit for deploy"",""Strong fit for serverless""]","[""Paid tier adds ~$20/mo per project"",""Specialized feature set focused on git deploys""]","[""Git deploys"",""Global regions"",""Serverless""]",Koyeb is a global serverless platform that deploys from Git to edge and dedicated regions.,false,seed,2026-08-07 09:56:46.003+00
4a8d3135-9b8b-4ebe-91cb-bc508fc5b217,ffa7e089-641e-43fe-a52f-f84bfc308c55,ScyllaDB,scylladb,"NoSQL data store compatible with Apache Cassandra, built for high performance.",Extremely high throughput capabilities make it great for storing billions of video interaction events and analytics.,,https://www.scylladb.com,https://docs.scylladb.com,,freemium,false,false,50,false,active,2026-08-06 18:10:06.866006+00,2026-08-07 10:03:00.284505+00,scylladb,4.3,4.5,20,Custom enterprise plans available,3,5,4,5,true,"[""SOC 2"",""GDPR""]",[],"[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Clear and transparent pricing model"",""Production-grade managed service with vendor support""]","[""Paid tier adds ~$20/mo per project""]",[],"NoSQL data store compatible with Apache Cassandra, built for high performance.",false,legacy,2026-08-07 10:02:58.391+00
4b79a78f-0ff4-4a75-aabe-bed73c36a140,8555d19e-4e5d-4acd-8c6e-6f4c031c1400,Elasticsearch,elasticsearch,Distributed search and analytics engine on the Elastic stack.,"Elasticsearch is the most widely used distributed search and analytics engine, powering log and full-text workloads.",,https://www.elastic.co/elasticsearch,https://www.elastic.co/guide,elastic/elasticsearch,freemium,true,true,92,false,active,2026-08-06 17:56:06.050575+00,2026-08-07 09:57:05.830651+00,elasticsearch,4.9,5.0,20,Custom enterprise plans available,1,5,4,5,true,"[""SOC 2"",""GDPR""]","[""Full-text search"",""Analytics"",""Distributed""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Fully open source with an active community"",""Strong fit for full-text search"",""Strong fit for analytics""]","[""Paid tier adds ~$20/mo per project"",""Specialized feature set focused on distributed search""]","[""Distributed search"",""Aggregations"",""Vector search""]","Elasticsearch is the most widely used distributed search and analytics engine, powering log and full-text workloads.",false,seed,2026-08-07 09:56:46.003+00
4bbab2c7-eb01-4351-865d-639de7990c88,dcde4173-b7f3-4db7-b3d7-f065acb267af,AWS App Runner,aws-app-runner,Fully managed service that makes it easy for developers to quickly deploy containerized web applications and APIs.,Provides enterprise-grade scalability and automatic load balancing for backend trail-sync servers.,,https://aws.amazon.com/app-runner,https://docs.aws.amazon.com/app-runner/latest/dg/what-is.html,,freemium,false,false,50,false,active,2026-08-06 18:12:45.165923+00,2026-08-07 10:03:09.031489+00,awsapprunner,4.3,4.5,20,Custom enterprise plans available,3,5,4,5,true,"[""SOC 2"",""GDPR""]",[],"[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Clear and transparent pricing model"",""Production-grade managed service with vendor support""]","[""Paid tier adds ~$20/mo per project""]",[],Fully managed service that makes it easy for developers to quickly deploy containerized web applications and APIs.,false,legacy,2026-08-07 10:02:58.011+00
4c6686c1-db5a-4ebe-adb3-c43249fcb5a8,c8764c65-c730-481b-b856-c87c1bb860a4,Backblaze B2,backblaze-b2,Affordable S3-compatible cloud storage at a fraction of the cost.,"Backblaze B2 is low-cost, S3-compatible object storage with generous free egress to major cloud providers.",,https://www.backblaze.com/cloud-storage,https://www.backblaze.com/docs/cloud-storage,Backblaze/B2_Command_Line_Tool,usage-based,true,false,80,false,active,2026-08-06 17:55:04.488187+00,2026-08-07 09:56:52.620089+00,backblazeb2,4.7,4.9,50,Custom enterprise plans available,2,5,5,5,true,"[""SOC 2"",""GDPR""]","[""S3-compatible"",""Affordable""]","[""REST"",""Webhooks""]",[],[],"[""JavaScript"",""TypeScript"",""Node.js""]","{""Go"":true,""Vue"":true,""Java"":true,""Node"":true,""React"":true,""Mobile"":true,""Python"":true,""Angular"":true,""Next.js"":true}","[""Generous free tier to get started without upfront cost"",""Production-grade managed service with vendor support"",""Strong fit for s3-compatible"",""Strong fit for affordable""]","[""Paid tier adds ~$50/mo per project"",""Specialized feature set focused on s3 compatible""]","[""S3 compatible"",""Low cost"",""Free egress to clouds""]","Backblaze B2 is low-cost, S3-compatible object storage with generous free egress to major cloud providers.",false,seed,2026-08-07 09:56:46.003+00
